+0.19874,+0.97684,-0.07926, +39.250,  -2.273, 97.8360,  3.853e-06
+0.19268,+0.97777,-0.08267, +39.426,  -2.371, 98.2014,  3.826e-06
+0.20554,+0.97622,-0.06894, +39.055,  -1.976, 97.8936,  3.792e-06
+0.18956,+0.97835,-0.08302, +39.517,  -2.381, 98.3865,  3.958e-06
+0.19710,+0.97738,-0.07671, +39.299,  -2.200, 97.9681,  4.023e-06
+0.19804,+0.97739,-0.07410, +39.273,  -2.125, 98.1419,  3.917e-06
+0.20447,+0.97617,-0.07273, +39.085,  -2.085, 98.0720,  3.754e-06
+0.20192,+0.97663,-0.07361, +39.159,  -2.111, 98.1170,  3.907e-06
+0.19372,+0.97765,-0.08170, +39.396,  -2.343, 97.9505,  3.945e-06
+0.19691,+0.97728,-0.07841, +39.304,  -2.249, 98.2563,  3.957e-06
+0.19718,+0.97739,-0.07633, +39.297,  -2.189, 98.0651,  3.911e-06
+0.19833,+0.97708,-0.07729, +39.263,  -2.216, 98.1570,  3.971e-06
+0.19658,+0.97704,-0.08218, +39.312,  -2.357, 98.3816,  3.836e-06
+0.19229,+0.97799,-0.08096, +39.438,  -2.322, 97.7757,  3.901e-06
+0.19307,+0.97787,-0.08062, +39.416,  -2.312, 98.3967,  3.902e-06
+0.18931,+0.97841,-0.08293, +39.525,  -2.378, 98.0371,  3.891e-06
+0.19546,+0.97760,-0.07807, +39.347,  -2.239, 98.3742,  3.952e-06
+0.20039,+0.97670,-0.07685, +39.203,  -2.204, 97.9579,  3.932e-06
+0.19660,+0.97741,-0.07753, +39.314,  -2.223, 98.1155,  3.655e-06
+0.19206,+0.97802,-0.08120, +39.445,  -2.329, 98.0069,  4.041e-06
+0.18064,+0.97930,-0.09137, +39.774,  -2.621, 98.7537,  3.765e-06
+0.19193,+0.97809,-0.08068, +39.449,  -2.314, 98.4827,  3.608e-06
+0.19981,+0.97677,-0.07738, +39.220,  -2.219, 98.1448,  3.805e-06
+0.20899,+0.97549,-0.06883, +38.954,  -1.973, 97.8442,  3.761e-06
+0.18888,+0.97827,-0.08555, +39.536,  -2.454, 98.0870,  3.353e-06
+0.19904,+0.97707,-0.07559, +39.243,  -2.168, 98.2466,  3.808e-06
+0.19334,+0.97771,-0.08183, +39.407,  -2.347, 98.1586,  4.058e-06
+0.19393,+0.97773,-0.08025, +39.391,  -2.302, 98.2935,  4.156e-06
+0.19602,+0.97748,-0.07821, +39.330,  -2.243, 98.3853,  4.176e-06
+0.19416,+0.97759,-0.08130, +39.383,  -2.332, 98.2231,  4.158e-06
+0.19771,+0.97725,-0.07676, +39.281,  -2.201, 98.3443,  4.126e-06
+0.19920,+0.97695,-0.07670, +39.238,  -2.200, 98.0242,  3.997e-06
+0.19884,+0.97697,-0.07739, +39.248,  -2.219, 98.1896,  3.868e-06
+0.19218,+0.97792,-0.08204, +39.441,  -2.353, 97.9600,  3.912e-06
+0.19824,+0.97698,-0.07884, +39.265,  -2.261, 97.9232,  3.666e-06
+0.19992,+0.97682,-0.07651, +39.217,  -2.194, 97.8924,  3.677e-06
+0.19343,+0.97767,-0.08212, +39.404,  -2.355, 98.4472,  3.625e-06
+0.18675,+0.97855,-0.08695, +39.598,  -2.494, 98.1804,  3.333e-06
