1.4538,0.84585,2.1858,3.5152
1.4461,0.84075,2.1909,3.5152
1.4589,0.8331,2.1807,3.5229
1.4589,0.84585,2.1781,3.5101
1.4461,0.84585,2.1934,3.5152
1.4512,0.83565,2.1858,3.5254
1.4589,0.8382,2.1807,3.5152
1.4538,0.8484,2.1883,3.5152
1.4487,0.84075,2.1858,3.5152
1.4538,0.8331,2.1858,3.5152
1.4538,0.84075,2.1832,3.5101
1.4461,0.8331,2.1883,3.5203
1.4589,0.8331,2.1807,3.5229
1.4589,0.84585,2.1781,3.5076
1.4461,0.8382,2.1909,3.5127
1.4538,0.84075,2.1883,3.5178
1.4512,0.84585,2.1883,3.5101
1.4487,0.84075,2.1934,3.5152
1.4538,0.8433,2.1858,3.5127
1.4538,0.84585,2.1858,3.5101
1.4487,0.84075,2.1909,3.5152
1.4563,0.8331,2.1807,3.5178
1.4538,0.84075,2.1858,3.5152
1.4512,0.84075,2.1858,3.5152
1.4538,0.84075,2.1858,3.5229
1.4589,0.84075,2.1807,3.5076
1.4538,0.8484,2.1832,3.5076
1.4487,0.8331,2.1934,3.5152
1.4614,0.8331,2.1883,3.5203
1.4589,0.84075,2.1858,3.5152
1.4538,0.84585,2.1934,3.5076
1.4487,0.83565,2.1909,3.5127
1.4538,0.8382,2.1883,3.5152
1.4589,0.8382,2.1858,3.5152
1.4538,0.84585,2.1858,3.5152
1.4538,0.84075,2.1934,3.5152
1.4563,0.8331,2.1883,3.5229
1.4589,0.84075,2.1807,3.5152
1.4538,0.84585,2.1858,3.5101
1.4487,0.84075,2.196,3.5152
1.4538,0.8331,2.1858,3.5203
1.4589,0.84585,2.1807,3.5152
1.4563,0.84585,2.1934,3.5101
1.4487,0.84075,2.1934,3.5203
1.4563,0.8331,2.1883,3.5229
1.4614,0.84075,2.1807,3.5152
1.4563,0.84585,2.1883,3.5101
1.4512,0.84075,2.1934,3.5152
1.4563,0.8331,2.1807,3.5229
1.464,0.84075,2.1807,3.5178
1.4563,0.84585,2.1858,3.5127
1.4487,0.8331,2.1934,3.5229
1.4614,0.8331,2.1807,3.5152
1.4589,0.84585,2.1832,3.5101
1.4487,0.84075,2.1934,3.5178
1.4538,0.83565,2.1883,3.5178
1.4614,0.8484,2.1832,3.5127
1.4512,0.84075,2.1934,3.5152
1.4563,0.8331,2.1883,3.5152
1.4589,0.8382,2.1832,3.5152
1.4589,0.84075,2.1883,3.5152
1.4563,0.84075,2.1883,3.5229
1.464,0.84075,2.1807,3.5178
1.4563,0.84585,2.1883,3.5127
1.4512,0.8382,2.196,3.5178
1.4563,0.84075,2.1883,3.5152
1.464,0.84075,2.1832,3.5101
1.4563,0.84585,2.1883,3.5127
1.4512,0.8433,2.1934,3.5178
1.4563,0.8331,2.1909,3.5229
1.464,0.8382,2.1832,3.5152
1.4589,0.84585,2.1883,3.5127
1.4512,0.8382,2.196,3.5254
1.4589,0.8331,2.1883,3.5254
1.4665,0.84585,2.1832,3.5178
1.4589,0.84585,2.1883,3.5101
1.4538,0.8331,2.196,3.5229
1.4589,0.8331,2.1909,3.5229
1.4665,0.84075,2.1807,3.5101
1.4589,0.84585,2.1883,3.5127
1.4512,0.84075,2.1985,3.5178
1.4589,0.8331,2.1909,3.5254
1.4614,0.8382,2.1858,3.5178
1.4538,0.84585,2.1883,3.5101
1.4563,0.8331,2.196,3.5229
1.464,0.8331,2.1858,3.5178
1.4665,0.84585,2.1858,3.5152
1.4538,0.8433,2.1985,3.5152
1.4589,0.8331,2.1883,3.5254
1.464,0.84075,2.1883,3.5178
1.4589,0.84585,2.1909,3.5101
1.4538,0.8331,2.196,3.5229
1.4665,0.8331,2.1832,3.5254
1.464,0.8382,2.1883,3.5101
1.4512,0.84075,2.196,3.5229
1.4563,0.8331,2.1883,3.5229
1.4665,0.8382,2.1832,3.5101
1.4512,0.84585,2.1985,3.5152
1.4538,0.83055,2.1883,3.5178
1.464,0.84075,2.1909,3.5178
1.4589,0.84075,2.1883,3.5152
1.4563,0.8331,2.1883,3.5229
1.464,0.84075,2.1832,3.5101
1.4512,0.84585,2.196,3.5101
1.4512,0.8331,2.1985,3.5229
1.464,0.8331,2.1807,3.5152
1.4614,0.84585,2.1883,3.5101
1.4487,0.8382,2.196,3.5152
1.4589,0.83055,2.1909,3.5152
1.4589,0.8382,2.1858,3.5152
1.4487,0.8382,2.196,3.5152
1.4563,0.8331,2.1883,3.5203
1.464,0.84075,2.1832,3.5127
1.4512,0.84585,2.1934,3.5152
1.4563,0.8331,2.1883,3.5178
1.4538,0.84075,2.1883,3.5152
1.4563,0.8382,2.1858,3.5152
1.4538,0.83565,2.1883,3.5203
1.4614,0.84075,2.1832,3.5076
1.4487,0.84585,2.1909,3.5152
1.4538,0.8331,2.1883,3.5203
1.4614,0.8382,2.1807,3.5127
1.4512,0.84585,2.1858,3.5152
1.4538,0.8382,2.1858,3.5152
1.4589,0.84075,2.1832,3.5127
1.4538,0.84585,2.1832,3.5076
1.4461,0.84075,2.1909,3.5203
1.4589,0.83565,2.1781,3.5127
1.4589,0.84585,2.1781,3.505
1.4461,0.84585,2.1909,3.5127
1.4512,0.8331,2.1858,3.5152
1.4589,0.84075,2.1781,3.5127
1.4512,0.84585,2.1832,3.5076
1.4436,0.84075,2.1909,3.5127
1.4512,0.84075,2.1858,3.5127
